"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","IOUT (mA)","VIN MIN.  (V)","VIN  MAX.  (V)","IQ  (µA)","Acc","Vdrop  (mV)","VOUT  1.2V","VOUT  1.5V","VOUT   1.8V","VOUT  2.0V","VOUT  2.5V","VOUT  2.7V","VOUT  2.85V","VOUT  2.8V","VOUT  3.0V","VOUT  3.3V","VOUT  3.5V","VOUT  5.0V","VOUT  Adj."
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-3-3/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-5-0","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-5-0/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-1-5","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-1-5/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-1-8","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-2-5","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-2-8","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-2-8/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-2-85","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-2-85/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-3-0","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-3-0/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-3-3","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-5-0","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587T-L-5-0/TR","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-1-5","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-1-8","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-2-5","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-2-8","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-2-85","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-3-3","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-5-0","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L-1-5","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L-1-8","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L-2-5","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L-2-8","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L-2-85","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L-3-0","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L-3-3","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1587","SPX1587U-L-5-0","http://www.exar.com/common/content/document.ashx?id=601&languageid=1033&type=datasheet&part=spx1587","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1587/","3A Low Dropout Voltage Regulator","3000","2.5","10","4000","1%, 2%","1100","-","▪","-","-","▪","-","-","-","-","▪","-","▪","▪"
